"","Date.Time","OAPU_G1Temp","OAPU_G1TempSP","G_1.AC.Unit.Occ","G_1OAPUnitRACo2","G_OAPU_RACo2SP","outside_temp","day","type","time","year","month","dayNum","input_time"
"1",2017-06-26 13:15:00," 21.5"," 22.0","On","798","-"," 12.1","Monday","Weekday","13:15:00","2017","06","26",1
"2",2017-06-26 13:30:00," 22.0"," 22.0","On","808","-"," 11.7","Monday","Weekday","13:30:00","2017","06","26",2
"3",2017-06-26 13:45:00," 21.5"," 22.0","On","811","-"," 12.5","Monday","Weekday","13:45:00","2017","06","26",3
"4",2017-06-26 14:00:00," 22.0"," 22.0","On","794","650"," 12.3","Monday","Weekday","14:00:00","2017","06","26",4
"5",2017-06-26 14:15:00," 22.0"," 22.0","On","792","650"," 12.6","Monday","Weekday","14:15:00","2017","06","26",5
"6",2017-06-26 14:30:00," 22.0"," 22.0","On","722","650"," 13.3","Monday","Weekday","14:30:00","2017","06","26",6
"7",2017-06-26 14:45:00," 22.0"," 22.0","Off","626","650"," 13.5","Monday","Weekday","14:45:00","2017","06","26",7
"8",2017-06-26 15:00:00," 22.0"," 22.0","Off","521","650"," 13.5","Monday","Weekday","15:00:00","2017","06","26",8
"9",2017-06-26 15:15:00," 22.0"," 22.0","On","591","650"," 13.3","Monday","Weekday","15:15:00","2017","06","26",9
"10",2017-06-26 15:30:00," 22.0"," 22.0","On","633","650"," 13.1","Monday","Weekday","15:30:00","2017","06","26",10
"11",2017-06-26 15:45:00," 21.5"," 22.0","Off","587","650"," 13.7","Monday","Weekday","15:45:00","2017","06","26",11
"12",2017-06-26 16:00:00," 21.5"," 22.0","On","566","650"," 12.7","Monday","Weekday","16:00:00","2017","06","26",12
"13",2017-06-26 16:15:00," 21.5"," 22.0","Off","552","650"," 12.5","Monday","Weekday","16:15:00","2017","06","26",13
"14",2017-06-26 16:30:00," 21.5"," 22.0","Off","551","650"," 12.8","Monday","Weekday","16:30:00","2017","06","26",14
"15",2017-06-26 16:45:00," 21.5"," 22.0","On","509","650"," 12.8","Monday","Weekday","16:45:00","2017","06","26",15
"16",2017-06-26 17:00:00," 21.5"," 22.0","Off","527","650"," 12.7","Monday","Weekday","17:00:00","2017","06","26",16
"17",2017-06-26 17:15:00," 21.5"," 22.0","Off","526","650"," 12.4","Monday","Weekday","17:15:00","2017","06","26",17
"18",2017-06-26 17:30:00," 21.5"," 22.0","On","486","650"," 12.5","Monday","Weekday","17:30:00","2017","06","26",18
"19",2017-06-26 17:45:00," 21.5"," 22.0","Off","476","650"," 12.5","Monday","Weekday","17:45:00","2017","06","26",19
"20",2017-06-26 18:00:00," 21.5"," 22.0","Off","470","650"," 12.5","Monday","Weekday","18:00:00","2017","06","26",20
"21",2017-06-26 18:15:00," 21.0"," 22.0","Off","474","650"," 12.1","Monday","Weekday","18:15:00","2017","06","26",21
"22",2017-06-26 18:30:00," 21.0"," 22.0","Off","471","650"," 11.9","Monday","Weekday","18:30:00","2017","06","26",22
"23",2017-06-26 18:45:00," 21.0"," 22.0","Off","477","650"," 12.1","Monday","Weekday","18:45:00","2017","06","26",23
"24",2017-06-26 19:00:00," 21.0"," 22.0","Off","487","650"," 12.3","Monday","Weekday","19:00:00","2017","06","26",24
"25",2017-06-26 19:15:00," 21.0"," 22.0","Off","481","650"," 12.1","Monday","Weekday","19:15:00","2017","06","26",25
"26",2017-06-26 19:30:00," 21.0"," 22.0","Off","472","650"," 12.1","Monday","Weekday","19:30:00","2017","06","26",26
"27",2017-06-26 19:45:00," 21.0"," 22.0","Off","464","650"," 11.9","Monday","Weekday","19:45:00","2017","06","26",27
"28",2017-06-26 20:00:00," 20.5"," 22.0","Off","475","650"," 12.1","Monday","Weekday","20:00:00","2017","06","26",28
"29",2017-06-26 20:15:00," 20.5"," 22.0","Off","470","650"," 11.8","Monday","Weekday","20:15:00","2017","06","26",29
"30",2017-06-26 20:30:00," 20.5"," 22.0","Off","465","650"," 11.9","Monday","Weekday","20:30:00","2017","06","26",30
"31",2017-06-26 20:45:00," 20.5"," 22.0","Off","468","650"," 11.8","Monday","Weekday","20:45:00","2017","06","26",31
"32",2017-06-26 21:00:00," 20.5"," 22.0","Off","480","650"," 11.8","Monday","Weekday","21:00:00","2017","06","26",32
"33",2017-06-26 21:15:00," 20.5"," 22.0","Off","475","650"," 11.7","Monday","Weekday","21:15:00","2017","06","26",33
"34",2017-06-26 21:30:00," 20.5"," 22.0","Off","477","650"," 11.6","Monday","Weekday","21:30:00","2017","06","26",34
"35",2017-06-26 21:45:00," 20.0"," 22.0","Off","475","650"," 11.6","Monday","Weekday","21:45:00","2017","06","26",35
"36",2017-06-26 22:00:00," 20.0"," 22.0","Off","481","650"," 11.6","Monday","Weekday","22:00:00","2017","06","26",36
"37",2017-06-26 22:15:00," 20.0"," 22.0","Off","481","650"," 11.5","Monday","Weekday","22:15:00","2017","06","26",37
"38",2017-06-26 22:30:00," 20.0"," 22.0","Off","483","650"," 11.6","Monday","Weekday","22:30:00","2017","06","26",38
"39",2017-06-26 22:45:00," 20.0"," 22.0","Off","489","650"," 11.3","Monday","Weekday","22:45:00","2017","06","26",39
"40",2017-06-26 23:00:00," 20.0"," 22.0","Off","488","650"," 11.3","Monday","Weekday","23:00:00","2017","06","26",40
"41",2017-06-26 23:15:00," 20.0"," 22.0","Off","484","650"," 11.2","Monday","Weekday","23:15:00","2017","06","26",41
"42",2017-06-26 23:30:00," 19.5"," 22.0","Off","491","650"," 10.9","Monday","Weekday","23:30:00","2017","06","26",42
"43",2017-06-26 23:45:00," 19.5"," 22.0","Off","486","650"," 10.9","Monday","Weekday","23:45:00","2017","06","26",43
"44",2017-06-27 00:00:00," 19.5"," 22.0","Off","490","650"," 10.8","Tuesday","Weekday",NA,"2017","06","27",44
"45",2017-06-27 00:15:00," 19.5"," 22.0","Off","488","650"," 10.5","Tuesday","Weekday","00:15:00","2017","06","27",45
"46",2017-06-27 00:30:00," 19.5"," 22.0","Off","497","650"," 10.0","Tuesday","Weekday","00:30:00","2017","06","27",46
"47",2017-06-27 00:45:00," 19.5"," 22.0","Off","488","650"," 10.2","Tuesday","Weekday","00:45:00","2017","06","27",47
"48",2017-06-27 01:00:00," 19.5"," 22.0","Off","498","650","  9.7","Tuesday","Weekday","01:00:00","2017","06","27",48
"49",2017-06-27 01:15:00," 19.5"," 22.0","Off","497","650","  9.8","Tuesday","Weekday","01:15:00","2017","06","27",49
"50",2017-06-27 01:30:00," 19.5"," 22.0","Off","490","650","  9.7","Tuesday","Weekday","01:30:00","2017","06","27",50
"51",2017-06-27 01:45:00," 19.5"," 22.0","Off","492","650"," 10.1","Tuesday","Weekday","01:45:00","2017","06","27",51
"52",2017-06-27 02:00:00," 19.0"," 22.0","Off","497","650"," 10.1","Tuesday","Weekday","02:00:00","2017","06","27",52
"53",2017-06-27 02:15:00," 19.0"," 22.0","Off","485","650"," 10.1","Tuesday","Weekday","02:15:00","2017","06","27",53
"54",2017-06-27 02:30:00," 19.0"," 22.0","Off","486","650"," 10.2","Tuesday","Weekday","02:30:00","2017","06","27",54
"55",2017-06-27 02:45:00," 19.0"," 22.0","Off","483","650"," 10.2","Tuesday","Weekday","02:45:00","2017","06","27",55
"56",2017-06-27 03:00:00," 19.0"," 22.0","Off","489","650","  9.9","Tuesday","Weekday","03:00:00","2017","06","27",56
"57",2017-06-27 03:15:00," 19.0"," 22.0","Off","487","650"," 10.0","Tuesday","Weekday","03:15:00","2017","06","27",57
"58",2017-06-27 03:30:00," 19.0"," 22.0","Off","475","650","  9.9","Tuesday","Weekday","03:30:00","2017","06","27",58
"59",2017-06-27 03:45:00," 19.0"," 22.0","Off","482","650","  9.7","Tuesday","Weekday","03:45:00","2017","06","27",59
"60",2017-06-27 04:00:00," 19.0"," 22.0","Off","483","650","  9.4","Tuesday","Weekday","04:00:00","2017","06","27",60
"61",2017-06-27 04:15:00," 18.5"," 22.0","Off","478","650","  9.6","Tuesday","Weekday","04:15:00","2017","06","27",61
"62",2017-06-27 04:30:00," 19.0"," 22.0","Off","475","650","  9.4","Tuesday","Weekday","04:30:00","2017","06","27",62
"63",2017-06-27 04:45:00," 18.5"," 22.0","Off","474","650","  9.6","Tuesday","Weekday","04:45:00","2017","06","27",63
"64",2017-06-27 05:00:00," 18.5"," 22.0","Off","476","650","  9.5","Tuesday","Weekday","05:00:00","2017","06","27",64
"65",2017-06-27 05:15:00," 18.5"," 22.0","Off","476","650","  9.7","Tuesday","Weekday","05:15:00","2017","06","27",65
"66",2017-06-27 05:30:00," 18.5"," 22.0","Off","477","650","  9.6","Tuesday","Weekday","05:30:00","2017","06","27",66
"67",2017-06-27 05:45:00," 18.5"," 22.0","Off","472","650","  9.8","Tuesday","Weekday","05:45:00","2017","06","27",67
"68",2017-06-27 06:00:00," 18.5"," 22.0","Off","474","650","  9.6","Tuesday","Weekday","06:00:00","2017","06","27",68
"69",2017-06-27 06:15:00," 18.5"," 22.0","Off","468","650"," 10.0","Tuesday","Weekday","06:15:00","2017","06","27",69
"70",2017-06-27 06:30:00," 18.5"," 22.0","Off","477","650","  9.9","Tuesday","Weekday","06:30:00","2017","06","27",70
"71",2017-06-27 06:45:00," 18.5"," 22.0","Off","468","650","  9.4","Tuesday","Weekday","06:45:00","2017","06","27",71
"72",2017-06-27 07:00:00," 19.0"," 22.0","On","471","650","  9.0","Tuesday","Weekday","07:00:00","2017","06","27",72
"73",2017-06-27 07:15:00," 21.0"," 22.0","On","463","650","  8.8","Tuesday","Weekday","07:15:00","2017","06","27",73
"74",2017-06-27 07:30:00," 22.5"," 22.0","On","480","650","  8.9","Tuesday","Weekday","07:30:00","2017","06","27",74
"75",2017-06-27 07:45:00," 23.0"," 22.0","On","471","650","  9.0","Tuesday","Weekday","07:45:00","2017","06","27",75
"76",2017-06-27 08:00:00," 22.0"," 22.0","Off","457","650","  9.1","Tuesday","Weekday","08:00:00","2017","06","27",76
"77",2017-06-27 08:15:00," 21.5"," 22.0","Off","460","650","  9.5","Tuesday","Weekday","08:15:00","2017","06","27",77
"78",2017-06-27 08:30:00," 21.0"," 22.0","On","492","650","  9.8","Tuesday","Weekday","08:30:00","2017","06","27",78
"79",2017-06-27 08:45:00," 21.5"," 22.0","On","553","650","  9.8","Tuesday","Weekday","08:45:00","2017","06","27",79
"80",2017-06-27 09:00:00," 21.5"," 22.0","On","504","650","  9.8","Tuesday","Weekday","09:00:00","2017","06","27",80
"81",2017-06-27 09:15:00," 22.0"," 22.0","On","569","650"," 10.1","Tuesday","Weekday","09:15:00","2017","06","27",81
"82",2017-06-27 09:30:00," 21.5"," 22.0","On","665","650"," 10.0","Tuesday","Weekday","09:30:00","2017","06","27",82
"83",2017-06-27 09:45:00," 21.5"," 22.0","On","706","650"," 10.7","Tuesday","Weekday","09:45:00","2017","06","27",83
"84",2017-06-27 10:00:00," 21.5"," 22.0","On","706","650"," 10.7","Tuesday","Weekday","10:00:00","2017","06","27",84
"85",2017-06-27 10:15:00," 21.5"," 22.0","Off","550","650"," 10.8","Tuesday","Weekday","10:15:00","2017","06","27",85
"86",2017-06-27 10:30:00," 21.5"," 22.0","On","538","650"," 10.6","Tuesday","Weekday","10:30:00","2017","06","27",86
"87",2017-06-27 10:45:00," 21.5"," 22.0","Off","550","650"," 11.0","Tuesday","Weekday","10:45:00","2017","06","27",87
"88",2017-06-27 11:00:00," 21.5"," 22.0","On","570","650"," 11.2","Tuesday","Weekday","11:00:00","2017","06","27",88
"89",2017-06-27 11:15:00," 21.5"," 22.0","Off","605","650"," 11.3","Tuesday","Weekday","11:15:00","2017","06","27",89
"90",2017-06-27 11:30:00," 21.5"," 22.0","On","541","650"," 11.5","Tuesday","Weekday","11:30:00","2017","06","27",90
"91",2017-06-27 11:45:00," 21.0"," 22.0","On","654","650"," 11.5","Tuesday","Weekday","11:45:00","2017","06","27",91
"92",2017-06-27 12:00:00," 21.5"," 22.0","On","747","650"," 11.4","Tuesday","Weekday","12:00:00","2017","06","27",92
"93",2017-06-27 12:15:00," 21.5"," 22.0","On","782","650"," 11.6","Tuesday","Weekday","12:15:00","2017","06","27",93
"94",2017-06-27 12:30:00," 21.5"," 22.0","On","769","650"," 11.8","Tuesday","Weekday","12:30:00","2017","06","27",94
"95",2017-06-27 12:45:00," 21.5"," 22.0","On","945","650"," 11.4","Tuesday","Weekday","12:45:00","2017","06","27",95
"96",2017-06-27 13:00:00," 22.0"," 22.0","On","1147","650"," 11.5","Tuesday","Weekday","13:00:00","2017","06","27",96
"97",2017-06-27 13:15:00," 22.0"," 22.0","On","1183","650"," 11.9","Tuesday","Weekday","13:15:00","2017","06","27",1
"98",2017-06-27 13:30:00," 22.0"," 22.0","On","1204","650"," 12.1","Tuesday","Weekday","13:30:00","2017","06","27",2
"99",2017-06-27 13:45:00," 22.5"," 22.0","On","1173","650"," 11.9","Tuesday","Weekday","13:45:00","2017","06","27",3
"100",2017-06-27 14:00:00," 22.5"," 22.0","On","1041","650"," 12.0","Tuesday","Weekday","14:00:00","2017","06","27",4
"101",2017-06-27 14:15:00," 22.0"," 22.0","Off","632","650"," 12.1","Tuesday","Weekday","14:15:00","2017","06","27",5
"102",2017-06-27 14:30:00," 22.0"," 22.0","On","671","650"," 12.0","Tuesday","Weekday","14:30:00","2017","06","27",6
"103",2017-06-27 14:45:00," 22.0"," 22.0","Off","618","650"," 12.0","Tuesday","Weekday","14:45:00","2017","06","27",7
"104",2017-06-27 15:00:00," 21.5"," 22.0","On","576","650"," 12.0","Tuesday","Weekday","15:00:00","2017","06","27",8
"105",2017-06-27 15:15:00," 21.5"," 22.0","On","592","650"," 11.7","Tuesday","Weekday","15:15:00","2017","06","27",9
"106",2017-06-27 15:30:00," 22.0"," 22.0","On","607","650"," 11.8","Tuesday","Weekday","15:30:00","2017","06","27",10
"107",2017-06-27 15:45:00," 21.5"," 22.0","Off","538","650"," 11.6","Tuesday","Weekday","15:45:00","2017","06","27",11
"108",2017-06-27 16:00:00," 21.5"," 22.0","Off","519","650"," 11.7","Tuesday","Weekday","16:00:00","2017","06","27",12
"109",2017-06-27 16:15:00," 21.5"," 22.0","On","539","650"," 11.6","Tuesday","Weekday","16:15:00","2017","06","27",13
"110",2017-06-27 16:30:00," 21.5"," 22.0","On","517","650"," 11.7","Tuesday","Weekday","16:30:00","2017","06","27",14
"111",2017-06-27 16:45:00," 21.5"," 22.0","On","521","650"," 11.6","Tuesday","Weekday","16:45:00","2017","06","27",15
"112",2017-06-27 17:00:00," 21.0"," 22.0","On","506","650"," 11.5","Tuesday","Weekday","17:00:00","2017","06","27",16
"113",2017-06-27 17:15:00," 21.5"," 22.0","On","488","650"," 11.5","Tuesday","Weekday","17:15:00","2017","06","27",17
"114",2017-06-27 17:30:00," 21.5"," 22.0","On","488","650"," 11.6","Tuesday","Weekday","17:30:00","2017","06","27",18
"115",2017-06-27 17:45:00," 21.5"," 22.0","On","481","650"," 11.5","Tuesday","Weekday","17:45:00","2017","06","27",19
"116",2017-06-27 18:00:00," 21.0"," 22.0","On","473","650"," 11.4","Tuesday","Weekday","18:00:00","2017","06","27",20
"117",2017-06-27 18:15:00," 21.0"," 22.0","Off","469","650"," 11.3","Tuesday","Weekday","18:15:00","2017","06","27",21
"118",2017-06-27 18:30:00," 21.0"," 22.0","Off","470","650"," 11.2","Tuesday","Weekday","18:30:00","2017","06","27",22
"119",2017-06-27 18:45:00," 21.0"," 22.0","Off","450","650"," 11.3","Tuesday","Weekday","18:45:00","2017","06","27",23
"120",2017-06-27 19:00:00," 21.0"," 22.0","Off","458","650"," 11.3","Tuesday","Weekday","19:00:00","2017","06","27",24
"121",2017-06-27 19:15:00," 21.0"," 22.0","Off","451","650"," 11.2","Tuesday","Weekday","19:15:00","2017","06","27",25
"122",2017-06-27 19:30:00," 21.0"," 22.0","Off","452","650"," 11.1","Tuesday","Weekday","19:30:00","2017","06","27",26
"123",2017-06-27 19:45:00," 21.0"," 22.0","Off","456","650"," 11.1","Tuesday","Weekday","19:45:00","2017","06","27",27
"124",2017-06-27 20:00:00," 21.0"," 22.0","Off","446","650"," 11.2","Tuesday","Weekday","20:00:00","2017","06","27",28
"125",2017-06-27 20:15:00," 21.0"," 22.0","Off","452","650"," 11.2","Tuesday","Weekday","20:15:00","2017","06","27",29
"126",2017-06-27 20:30:00," 20.5"," 22.0","Off","456","650"," 11.1","Tuesday","Weekday","20:30:00","2017","06","27",30
"127",2017-06-27 20:45:00," 21.0"," 22.0","Off","439","650"," 11.1","Tuesday","Weekday","20:45:00","2017","06","27",31
"128",2017-06-27 21:00:00," 20.5"," 22.0","Off","442","650"," 10.9","Tuesday","Weekday","21:00:00","2017","06","27",32
"129",2017-06-27 21:15:00," 20.5"," 22.0","Off","446","650"," 10.9","Tuesday","Weekday","21:15:00","2017","06","27",33
"130",2017-06-27 21:30:00," 20.5"," 22.0","Off","446","650"," 10.7","Tuesday","Weekday","21:30:00","2017","06","27",34
"131",2017-06-27 21:45:00," 20.5"," 22.0","Off","444","650"," 10.8","Tuesday","Weekday","21:45:00","2017","06","27",35
"132",2017-06-27 22:00:00," 20.5"," 22.0","Off","439","650"," 10.5","Tuesday","Weekday","22:00:00","2017","06","27",36
"133",2017-06-27 22:15:00," 20.5"," 22.0","Off","438","650"," 10.6","Tuesday","Weekday","22:15:00","2017","06","27",37
"134",2017-06-27 22:30:00," 20.5"," 22.0","Off","441","650"," 10.6","Tuesday","Weekday","22:30:00","2017","06","27",38
"135",2017-06-27 22:45:00," 20.5"," 22.0","Off","438","650"," 10.6","Tuesday","Weekday","22:45:00","2017","06","27",39
"136",2017-06-27 23:00:00," 20.5"," 22.0","Off","443","650"," 10.6","Tuesday","Weekday","23:00:00","2017","06","27",40
"137",2017-06-27 23:15:00," 20.5"," 22.0","Off","442","650"," 10.6","Tuesday","Weekday","23:15:00","2017","06","27",41
"138",2017-06-27 23:30:00," 20.0"," 22.0","Off","443","650"," 10.7","Tuesday","Weekday","23:30:00","2017","06","27",42
"139",2017-06-27 23:45:00," 20.0"," 22.0","Off","443","650"," 10.4","Tuesday","Weekday","23:45:00","2017","06","27",43
"140",2017-06-28 00:00:00," 20.0"," 22.0","Off","434","650"," 10.2","Wednesday","Weekday",NA,"2017","06","28",44
"141",2017-06-28 00:15:00," 20.0"," 22.0","Off","435","650"," 10.4","Wednesday","Weekday","00:15:00","2017","06","28",45
"142",2017-06-28 00:30:00," 20.0"," 22.0","Off","432","650"," 10.1","Wednesday","Weekday","00:30:00","2017","06","28",46
"143",2017-06-28 00:45:00," 20.0"," 22.0","Off","433","650"," 10.4","Wednesday","Weekday","00:45:00","2017","06","28",47
"144",2017-06-28 01:00:00," 20.0"," 22.0","Off","429","650"," 10.4","Wednesday","Weekday","01:00:00","2017","06","28",48
"145",2017-06-28 01:15:00," 20.0"," 22.0","Off","435","650"," 10.5","Wednesday","Weekday","01:15:00","2017","06","28",49
"146",2017-06-28 01:30:00," 20.0"," 22.0","Off","436","650"," 10.5","Wednesday","Weekday","01:30:00","2017","06","28",50
"147",2017-06-28 01:45:00," 20.0"," 22.0","Off","435","650"," 10.6","Wednesday","Weekday","01:45:00","2017","06","28",51
"148",2017-06-28 02:00:00," 19.5"," 22.0","Off","430","650"," 10.3","Wednesday","Weekday","02:00:00","2017","06","28",52
"149",2017-06-28 02:15:00," 19.5"," 22.0","Off","434","650"," 10.4","Wednesday","Weekday","02:15:00","2017","06","28",53
"150",2017-06-28 02:30:00," 19.5"," 22.0","Off","430","650"," 10.5","Wednesday","Weekday","02:30:00","2017","06","28",54
"151",2017-06-28 02:45:00," 19.5"," 22.0","Off","429","650"," 10.3","Wednesday","Weekday","02:45:00","2017","06","28",55
"152",2017-06-28 03:00:00," 19.5"," 22.0","Off","429","650"," 10.3","Wednesday","Weekday","03:00:00","2017","06","28",56
"153",2017-06-28 03:15:00," 19.5"," 22.0","Off","433","650"," 10.2","Wednesday","Weekday","03:15:00","2017","06","28",57
"154",2017-06-28 03:30:00," 19.5"," 22.0","Off","433","650"," 10.0","Wednesday","Weekday","03:30:00","2017","06","28",58
"155",2017-06-28 03:45:00," 19.5"," 22.0","Off","434","650"," 10.2","Wednesday","Weekday","03:45:00","2017","06","28",59
"156",2017-06-28 04:00:00," 19.0"," 22.0","Off","422","650"," 10.1","Wednesday","Weekday","04:00:00","2017","06","28",60
"157",2017-06-28 04:15:00," 19.5"," 22.0","Off","429","650"," 10.2","Wednesday","Weekday","04:15:00","2017","06","28",61
"158",2017-06-28 04:30:00," 19.0"," 22.0","Off","435","650"," 10.0","Wednesday","Weekday","04:30:00","2017","06","28",62
"159",2017-06-28 04:45:00," 19.0"," 22.0","Off","432","650"," 10.2","Wednesday","Weekday","04:45:00","2017","06","28",63
"160",2017-06-28 05:00:00," 19.0"," 22.0","Off","434","650"," 10.1","Wednesday","Weekday","05:00:00","2017","06","28",64
"161",2017-06-28 05:15:00," 19.0"," 22.0","Off","438","650"," 10.2","Wednesday","Weekday","05:15:00","2017","06","28",65
"162",2017-06-28 05:30:00," 19.0"," 22.0","Off","436","650"," 10.1","Wednesday","Weekday","05:30:00","2017","06","28",66
"163",2017-06-28 05:45:00," 19.0"," 22.0","Off","438","650"," 10.3","Wednesday","Weekday","05:45:00","2017","06","28",67
"164",2017-06-28 06:00:00," 19.0"," 22.0","Off","444","650"," 10.3","Wednesday","Weekday","06:00:00","2017","06","28",68
"165",2017-06-28 06:15:00," 19.0"," 22.0","Off","450","650"," 10.4","Wednesday","Weekday","06:15:00","2017","06","28",69
"166",2017-06-28 06:30:00," 19.0"," 22.0","Off","456","650"," 10.3","Wednesday","Weekday","06:30:00","2017","06","28",70
"167",2017-06-28 06:45:00," 18.5"," 22.0","Off","462","650"," 10.3","Wednesday","Weekday","06:45:00","2017","06","28",71
"168",2017-06-28 07:00:00," 19.0"," 22.0","On","468","650"," 10.2","Wednesday","Weekday","07:00:00","2017","06","28",72
"169",2017-06-28 07:15:00," 21.0"," 22.0","On","474","650"," 10.4","Wednesday","Weekday","07:15:00","2017","06","28",73
"170",2017-06-28 07:30:00," 22.5"," 22.0","On","480","650"," 10.1","Wednesday","Weekday","07:30:00","2017","06","28",74
"171",2017-06-28 07:45:00," 23.0"," 22.0","On","486","650"," 10.3","Wednesday","Weekday","07:45:00","2017","06","28",75
"172",2017-06-28 08:00:00," 22.0"," 22.0","Off","492","650"," 10.3","Wednesday","Weekday","08:00:00","2017","06","28",76
"173",2017-06-28 08:15:00," 22.0"," 22.0","Off","498","650"," 10.3","Wednesday","Weekday","08:15:00","2017","06","28",77
"174",2017-06-28 08:30:00," 21.5"," 22.0","On","504","650"," 10.4","Wednesday","Weekday","08:30:00","2017","06","28",78
"175",2017-06-28 08:45:00," 21.5"," 22.0","On","510","650"," 10.7","Wednesday","Weekday","08:45:00","2017","06","28",79
"176",2017-06-28 09:00:00," 22.0"," 22.0","On","515","650"," 10.7","Wednesday","Weekday","09:00:00","2017","06","28",80
"177",2017-06-28 09:15:00," 21.5"," 22.0","Off","521","650"," 11.2","Wednesday","Weekday","09:15:00","2017","06","28",81
"178",2017-06-28 09:30:00," 21.5"," 22.0","On","527","650"," 11.5","Wednesday","Weekday","09:30:00","2017","06","28",82
"179",2017-06-28 09:45:00," 21.5"," 22.0","On","533","650"," 11.7","Wednesday","Weekday","09:45:00","2017","06","28",83
"180",2017-06-28 10:00:00," 21.5"," 22.0","On","539","650"," 11.7","Wednesday","Weekday","10:00:00","2017","06","28",84
"181",2017-06-28 10:15:00," 21.0"," 22.0","On","545","650"," 12.0","Wednesday","Weekday","10:15:00","2017","06","28",85
"182",2017-06-28 10:30:00," 21.0"," 22.0","On","551","650"," 12.1","Wednesday","Weekday","10:30:00","2017","06","28",86
"183",2017-06-28 10:45:00," 21.5"," 22.0","Off","557","650"," 12.0","Wednesday","Weekday","10:45:00","2017","06","28",87
"184",2017-06-28 11:00:00," 21.5"," 22.0","On","563","650"," 12.3","Wednesday","Weekday","11:00:00","2017","06","28",88
"185",2017-06-28 11:15:00," 21.5"," 22.0","On","569","650"," 12.4","Wednesday","Weekday","11:15:00","2017","06","28",89
"186",2017-06-28 11:30:00," 21.5"," 22.0","On","575","650"," 12.7","Wednesday","Weekday","11:30:00","2017","06","28",90
"187",2017-06-28 11:45:00," 21.5"," 22.0","Off","581","650"," 12.7","Wednesday","Weekday","11:45:00","2017","06","28",91
"188",2017-06-28 12:00:00," 21.5"," 22.0","On","587","650"," 12.9","Wednesday","Weekday","12:00:00","2017","06","28",92
"189",2017-06-28 12:15:00," 21.0"," 22.0","Off","593","650"," 13.0","Wednesday","Weekday","12:15:00","2017","06","28",93
"190",2017-06-28 12:30:00," 21.5"," 22.0","On","673","650"," 13.1","Wednesday","Weekday","12:30:00","2017","06","28",94
"191",2017-06-28 12:45:00," 21.5"," 22.0","Off","773","650"," 13.4","Wednesday","Weekday","12:45:00","2017","06","28",95
"192",2017-06-28 13:00:00," 21.5"," 22.0","On","767","650"," 13.6","Wednesday","Weekday","13:00:00","2017","06","28",96
"193",2017-06-28 13:15:00," 22.0"," 22.0","On","586","650"," 14.0","Wednesday","Weekday","13:15:00","2017","06","28",1
"194",2017-06-28 13:30:00," 21.5"," 22.0","On","578","650"," 14.1","Wednesday","Weekday","13:30:00","2017","06","28",2
"195",2017-06-28 13:45:00," 21.5"," 22.0","On","566","650"," 14.2","Wednesday","Weekday","13:45:00","2017","06","28",3
"196",2017-06-28 14:00:00," 21.5"," 22.0","On","553","650"," 14.2","Wednesday","Weekday","14:00:00","2017","06","28",4
"197",2017-06-28 14:15:00," 21.5"," 22.0","On","596","650"," 14.2","Wednesday","Weekday","14:15:00","2017","06","28",5
"198",2017-06-28 14:30:00," 21.5"," 22.0","On","626","650"," 14.3","Wednesday","Weekday","14:30:00","2017","06","28",6
"199",2017-06-28 14:45:00," 21.5"," 22.0","On","651","650"," 14.6","Wednesday","Weekday","14:45:00","2017","06","28",7
"200",2017-06-28 15:00:00," 22.0"," 22.0","On","619","650"," 14.1","Wednesday","Weekday","15:00:00","2017","06","28",8
"201",2017-06-28 15:15:00," 22.0"," 22.0","On","661","650"," 14.4","Wednesday","Weekday","15:15:00","2017","06","28",9
"202",2017-06-28 15:30:00," 22.0"," 22.0","On","786","650"," 14.4","Wednesday","Weekday","15:30:00","2017","06","28",10
"203",2017-06-28 15:45:00," 22.0"," 22.0","On","798","650"," 14.2","Wednesday","Weekday","15:45:00","2017","06","28",11
"204",2017-06-28 16:00:00," 22.5"," 22.0","On","768","650"," 13.9","Wednesday","Weekday","16:00:00","2017","06","28",12
"205",2017-06-28 16:15:00," 22.0"," 22.0","On","799","650"," 13.8","Wednesday","Weekday","16:15:00","2017","06","28",13
"206",2017-06-28 16:30:00," 22.5"," 22.0","On","765","650"," 13.6","Wednesday","Weekday","16:30:00","2017","06","28",14
"207",2017-06-28 16:45:00," 22.5"," 22.0","On","700","650"," 13.6","Wednesday","Weekday","16:45:00","2017","06","28",15
"208",2017-06-28 17:00:00," 22.0"," 22.0","On","572","650"," 13.3","Wednesday","Weekday","17:00:00","2017","06","28",16
"209",2017-06-28 17:15:00," 22.0"," 22.0","On","541","650"," 13.2","Wednesday","Weekday","17:15:00","2017","06","28",17
"210",2017-06-28 17:30:00," 22.0"," 22.0","On","603","650"," 13.1","Wednesday","Weekday","17:30:00","2017","06","28",18
"211",2017-06-28 17:45:00," 22.0"," 22.0","Off","582","650"," 13.0","Wednesday","Weekday","17:45:00","2017","06","28",19
"212",2017-06-28 18:00:00," 22.0"," 22.0","Off","515","650"," 12.8","Wednesday","Weekday","18:00:00","2017","06","28",20
"213",2017-06-28 18:15:00," 22.0"," 22.0","Off","491","650"," 12.7","Wednesday","Weekday","18:15:00","2017","06","28",21
